CSHT_QNM_00350,Trạm 450 Hùng Vương,450 Hùng Vương,1,108.491010,15.557470,
CSHT_QNM_00351,Trạm Mỏ vàng Phước Đức,"Thôn 5 xã Phước Đức, huyện Phước Sơn, tỉnh Quảng Nam",9,107.725860,15.490710,
CSHT_QNM_00352,Trạm CLDC Thôn 5 Tiên Sơn,"Thôn 5, xã Tiên Sơn, huyện Tiên Phước",3,108.251390,15.589430,
CSHT_QNM_00353,Trạm Trà Kót,"Thôn 2B, xã Trà Kót, huyện Bắc Trà My",3,108.388467,15.359998,
CSHT_QNM_00354,Cell_RRU Biển Rạng,"Thôn Thanh Long, xã Tam Quang, huyện Núi Thành",2,108.695400,15.440350,
CSHT_QNM_00355,Hương Sơn Hòa Hương,"Khối Hương sơn, phường Hòa Hương, TP Tam Kỳ",1,108.512040,15.561360,
CSHT_QNM_00356,Cell_RRU Khối 9 An Mỹ,"Khối 9, phường An Mỹ, TP Tam Kỳ",1,108.469830,15.566970,
CSHT_QNM_00357,Thạch Tân Tam Thăng,"Thôn Thạch Tân, xã Tam Thăng, TP Tam Kỳ",1,108.459482,15.611091,
CSHT_QNM_00358,Cell_RRU Inbuilding Mường Thanh,"351A Đường Hùng Vương, Phường An Xuân, TP Tam Kỳ",1,108.486826,15.561102,
CSHT_QNM_00359,Cell_RRU Tam Hiệp Đại Sơn,"Thôn Tam Hiệp, xã Đại Sơn, huyện Đại Lộc",10,107.852960,15.817330,
CSHT_QNM_00360,CLDC Thành Mỹ 3,"TT Thành Mỹ, huyện Nam Giang",11,107.830633,15.764290,
CSHT_QNM_00361,NVH Phước Thịnh,"Nhà Văn Hóa khối Phước Thịnh, phường Cửa Đại, TP Hội An",4,108.386663,15.882255,
CSHT_QNM_00362,456 Cửa Đại,"456 Cửa Đại, P. Cẩm Châu, TP Hội An",4,108.343094,15.881176,
CSHT_QNM_00363,Cell_RRU Khách sạn Victoria,"Đường Âu Cơ, P. Cửa Đại, TP Hội An",4,108.370100,15.894980,
CSHT_QNM_00364,Thôn Tây Yên Tam Đàn,"Thôn Tây Yên, xã Tam Đàn, huyện Phú Ninh",1,108.447053,15.565789,
CSHT_QNM_00365,Trung Nam Trung Phước,"Xóm 2, thôn Trung Nam, xã Quế Trung, huyện Nông Sơn0",8,108.078300,15.715140,
CSHT_QNM_00366,Tân Phong Quế Lộc,"Thôn Tân Phong, xã Quế Lộc, huyện Quế Sơn",8,108.124018,15.693309,
CSHT_QNM_00367,Thôn Ngọc Bích Tam Ngọc,"Thôn Ngọc Bích, xã Tam Ngọc, TP Tam Kỳ",1,108.481111,15.543889,
CSHT_QNM_00368,Đức Ký Nam Điện Thọ,"Thôn Đức Ký Nam, xã Điện Thọ, huyện Điện Bàn",5,108.175090,15.913844,
CSHT_QNM_00369,Cell_RSU Khe Diên,"Xã Phước Ninh, huyện Nông Sơn",8,107.963404,15.698701,
CSHT_QNM_00370,Cell_RSU Quế Ninh,"Xã Quế Ninh, huyện Nông Sơn",8,108.028343,15.693980,
CSHT_QNM_00371,Small Cell Ngã 4 Lê Lợi Nguyễn Thái Học,"Ngã 4, Nguyễn Thái Học, Lê Lợi, phường Minh An, TP Hội An",4,108.328600,15.876520,
CSHT_QNM_00372,Small Cell Resort Nam Hải,"Hạ My Đông B, P. Điện Dương, TX Điện Bàn",5,108.316100,15.927130,
CSHT_QNM_00373,Small Cell Chùa Cầu,"KV Chùa Cầu, đường Nguyễn Thị Minh Khai, TP Hội An",4,108.326100,15.877130,
CSHT_QNM_00374,Small Cell Nga 3 Bạch Đằng Nguyễn Thái Học,"117-119 Nguyễn Thái Học, P. Minh An, TP Hội An",4,108.327100,15.876550,
CSHT_QNM_00375,Small Cell Chợ Hội An,"13 đường Bạch Đằng, P. Minh An, TP Hội An",4,108.332500,15.876680,
CSHT_QNM_00376,12 Đào Duy Từ,"Số 12 Đào Duy Từ, phường Tân Thạnh, TP Tam Kỳ",1,108.473597,15.573439,
CSHT_QNM_00377,Cell_RRU Thôn Thượng Phước Quế Thuận,"Thôn Thượng Phước, xã Quế Thuận, huyện Quế Sơn",8,108.273616,15.721573,
CSHT_QNM_00378,Trạm Thôn Phú Sơn Xã Ba,"Thôn Phú Sơn, xã Ba, huyện Đông Giang",11,107.944114,15.956972,
CSHT_QNM_00379,Thôn A Dinh Chaval,"Thôn A Dinh, xã ChaVal, huyện Nam Giang",11,107.482170,15.601310,
CSHT_QNM_00380,Thôn Cẩm Tú Quế Thọ,"Thôn Cẩm Tú, xã Quế Thọ, huyện Hiệp Đức",9,108.142500,15.603420,
CSHT_QNM_00381,Khương Mỹ Tam Xuân,"Thôn Khương Mỹ, Tam Xuân 1",2,108.508840,15.545050,
CSHT_QNM_00382,An Lương Tam Anh Bắc,"Thôn An Lương, Xã Tam Anh Bắc",2,108.568540,15.498720,
CSHT_QNM_00383,Thôn 3 Duy Hải,"Thôn 3, xã Duy Hải",7,108.393357,15.841742,
CSHT_QNM_00384,Thôn 1 Trà Nú,"Thôn 1, xã Trà Nú",3,108.328236,15.353137,
CSHT_QNM_00385,Khối 8 An Sơn,"Khối 8, Phường An Sơn, TP Tam Kỳ",1,108.492400,15.551690,
CSHT_QNM_00386,Thôn Tú Sơn Bình Trung,"Tổ 3, thôn Tứ Sơn, xã Bình Trung",6,108.437177,15.676275,
CSHT_QNM_00387,Thôn Việt Sơn Bình Trị,"Tổ 4, thôn Việt Sơn, xã Bình Trị",6,108.279898,15.653443,
CSHT_QNM_00388,Thôn Quý Phước Bình Quý,"Thôn Quý Phước, xã Bình Quý",6,108.344925,15.691290,
CSHT_QNM_00389,Thôn Đông Đức Bình Định,"Thôn Đông Đức, xã Bình Định Nam",6,108.319302,15.652701,
CSHT_QNM_00390,Thôn 1 Bình Dương,"Thôn 1, xã Bình Dương",6,108.361320,15.822010,
CSHT_QNM_00391,Thôn Tú Trà Bình Chánh,Tổ 7 Thôn Tú Trà xã Bình Chánh,6,108.370133,15.677543,
CSHT_QNM_00392,Thôn 6 Tiên Thọ,"Thôn 6, xã Tiên Thọ",3,108.342056,15.478498,
CSHT_QNM_00393,Thôn Long Phú Tam Nghĩa,"Thôn Long Phú, xã Tam Nghĩa",2,108.674945,15.395962,
CSHT_QNM_00394,Thôn Vĩnh Quý Tam Vinh,"Thôn Vĩnh Quý, xã Tam Vinh",1,108.385960,15.564344,
CSHT_QNM_00395,Thôn Thăng Tân Tam Thăng,"Thôn Thăng Tân , xã Tam Thăng",1,108.494282,15.624001,
CSHT_QNM_00396,Thôn Thanh Đông Tam Thanh,"Thôn Thanh Đông, xã Tam Thanh",1,108.528760,15.617896,
CSHT_QNM_00397,Thôn Ngọc Mỹ Tam Phú,"Thôn Ngọc Mỹ, xã Tam Phú",1,108.514970,15.606410,
CSHT_QNM_00398,Thôn Thọ Tân Tam Ngọc,"tổ 5, thôn Thọ Tân, xã Tam Ngọc",1,108.492443,15.541215,
CSHT_QNM_00399,Thôn Lộc Đại Quế Hiệp,"Thôn Lộc Đại, xã Quế Hiệp",8,108.206189,15.701246,
CSHT_QNM_00400,Thôn Cang Đông Quế Châu,"Thôn Cang Đông ,Xã Quế Châu",8,108.238573,15.680150,
CSHT_QNM_00401,Thôn 2A Quế Châu,"Thôn 2A, xã Quế Châu",8,108.270250,15.681600,
CSHT_QNM_00402,Thôn 7 Hương An,Thôn 7 xã Hương An,8,108.331200,15.788610,
CSHT_QNM_00403,Thôn Thành Mỹ Tam Phước,"Thôn Thành Mỹ, xã Tam Phước",1,108.408341,15.590463,
CSHT_QNM_00404,Eo Gió Tam Lộc,"Khu vực đèo Eo Gió, xã Tam Lộc",1,108.338830,15.566490,
CSHT_QNM_00405,Thôn Phú Khuê Tam Xuân 2,"Tổ 4, thôn Phú Khuê, xã Tam Xuân 2",2,108.528409,15.529894,
CSHT_QNM_00406,Thôn Tịch Đông Tam Xuân 1,"Thôn Tịch Đông, Tam Xuân 1",2,108.541200,15.556200,
CSHT_QNM_00407,Thôn 1 Tam Xuân 1,"Thôn 1, xã Tam Xuân 1",2,108.493040,15.519040,
CSHT_QNM_00408,Thôn Phú Mỹ Tam Trà,"Thôn Phú Mỹ, xã Tam Trà, huyện Núi Thành",2,108.524470,15.387299,
CSHT_QNM_00409,Thôn Danh Sơn Tam Sơn,Thôn  Danh Sơn xã Tam Sơn,2,108.437010,15.433240,
CSHT_QNM_00410,Thôn Sâm Linh Tam Quang,"Thôn Sâm Linh, xã Tam Quang",2,108.673590,15.464740,
CSHT_QNM_00411,Thôn Long Bình Tam Nghĩa,"Tổ 9, thôn Long Bình, xã Tam Nghĩa",2,108.670054,15.428142,
CSHT_QNM_00412,Thôn Vân Trai Tam Hiệp,"Thôn Vân Trai, xã Tam Hiệp",2,108.639940,15.429194,
CSHT_QNM_00413,Thôn Thọ Khương Tam Hiệp,"Thôn Thọ Khương, xã Tam Hiệp",2,108.624215,15.432456,
CSHT_QNM_00414,Thôn Đông Xuân Tam Giang,"Thôn Đông Xuân, xã Tam Giang",2,108.651140,15.470360,
CSHT_QNM_00415,K8 Tà Lu,"Dốc K8, xã Tà Lu",11,107.744973,15.951834,
CSHT_QNM_00416,Khối Phố chợ Vĩnh Điện,"Khu phố chợ Vĩnh Điện, thị trấn Vĩnh Điện",5,108.243540,15.892850,
CSHT_QNM_00417,Thôn Hạ Nông Đông Điện Phước,"Thôn Hạ Nông Đông, xã Điện Phước",5,108.210720,15.899950,
CSHT_QNM_00418,Thôn Cẩm Vân Nam Điện Hồng,"Thôn Cẩm Văn Nam, xã Điện Hồng",5,108.164340,15.896010,
CSHT_QNM_00419,Thôn 2 Điện Hồng,"Thôn 2, xã Điện Hồng",5,108.143500,15.875100,
CSHT_QNM_00420,Thôn Phiếm Ái Đại Nghĩa,"Thôn Phiếm Ái 1, xã Đại Nghĩa",10,108.099060,15.874861,
CSHT_QNM_00421,Thôn Nghĩa Bắc Đại Nghĩa,"tổ 5, thôn Nghĩa Bắc, xã Đại Nghĩa",10,108.099429,15.892324,
CSHT_QNM_00422,Thôn Thượng Phước Đại Hòa,"thôn Thượng Phước, xã Đại Hòa",10,108.130843,15.852196,
CSHT_QNM_00423,Thôn Đông Phú Đại Hiệp,"Thôn Đông Phú, xã Đại Hiệp",10,108.136670,15.926750,
CSHT_QNM_00424,Thôn Ô Gia Nam Đại Cường,"Thôn ô Gia Nam, xã Đại Cường",10,108.085190,15.858220,
CSHT_QNM_00425,Thôn Phú Lộc Đại An,"Tổ 3, thôn Phú Lộc, xã Đại An",10,108.111059,15.866982,
CSHT_QNM_00426,Thôn Xuyên Tây 1 Nam Phước,"Thôn Xuyên Tây 1, TT Nam Phước",7,108.256450,15.836650,
CSHT_QNM_00427,Thôn Trà Đông Duy Vinh,"Thôn Trà Đông, xã Duy Vinh",7,108.338830,15.856470,
CSHT_QNM_00428,Thôn Trung Đông Duy Trung,"Thôn Trung Đông, xã Duy Trung",7,108.249950,15.820070,
CSHT_QNM_00429,Thôn 5 Duy Hải,"Thôn 5, xã Duy Hải",7,108.396530,15.868650,
CSHT_QNM_00430,Thôn 8 Trà Tân,"Thôn 8, xã Trà Tân",3,108.124980,15.314280,
CSHT_QNM_00431,Cell_RRU Khách sạn Hoàng Gia,"39 Đào Duy Từ, Cẩm Phô, Hội An",4,108.319946,15.876726,
CSHT_QNM_00432,Trạm Khâm Đức (Nhà Máy Nước),"Xã Phước Xuân, huyện Phước Sơn",9,107.799775,15.460721,
CSHT_QNM_00433,Tổ Minh Đông Bắc Trà My,"Tổ Minh Đông, TT Bắc Trà My",3,108.234305,15.352280,
CSHT_QNM_00434,Thôn Thạch Hưng Tam Xuân 2,"Thôn Thạch Hưng, xã Tam Xuân 2",2,108.528136,15.510345,
CSHT_QNM_00435,Thôn Mỹ Bình Tam Hiệp,"Thôn Mỹ Bình, xã Tam Hiệp",2,108.616523,15.461812,
CSHT_QNM_00436,Khối phố Nam Đông Phú Thịnh,"Hộ Nguyễn Văn Phước, tổ 1, khối phố Nam Đông, TT Phú Thịnh",1,108.405711,15.537366,
CSHT_QNM_00437,Thôn Chánh Lộc Duy Sơn,"Hộ ông Phạm Đăng Ba, tổ 3, thôn Chánh Lộc, xã Duy Sơn, huyện Duy Xuyên",7,108.191479,15.797467,
CSHT_QNM_00438,Thôn Mậu Hòa Duy Trung,"Hộ bà Lê Thị Thu Ba, thôn Mậu Hòa, xã Duy Trung, huyện Duy Xuyên",7,108.262133,15.782684,
CSHT_QNM_00439,Thôn Ngọc Sơn Tây Bình Phục,"Thôn Ngọc Sơn Tây, xã Bình Phục",6,108.363362,15.763693,
CSHT_QNM_00440,Thôn Bình Xá Bình Quế,"Thôn Bình Xá, xã Bình Quế",6,108.370543,15.622098,
CSHT_QNM_00441,Thôn Quý Thịnh 2 Bình Quý,"Tổ 9, thôn Quý Thịnh 2, xã Bình Quý",6,108.326267,15.728060,
CSHT_QNM_00442,Thôn Hòa Hữu Đại Hồng,"Thôn Hòa Hữu, xã Đại Hồng, huyện Đại Lộc",10,107.922835,15.826145,
CSHT_QNM_00443,Thôn A Hu A Tiêng,"Hộ ông: BHLING AXIM. Đ/c thôn Ahu, Xã A Tiêng, Tây Giang",11,107.490863,15.910701,
CSHT_QNM_00444,Tổ 14 Hà Lam,Tổ 14 thị trấn Hà Lam Thăn Bình,6,108.370098,15.722367,
CSHT_QNM_00445,Cell_RRU Pearl River Hội An,"12-14 Huyền Trân Công Chúa, Cẩm Châu, tp. Hội An, Quảng Nam",4,108.347588,15.874823,
CSHT_QNM_00446,KDC An Hà Quảng Phú,"Lô ND62, Đường Nguyễn Đức Trung, phường An Phú, tp Tam Kỳ",1,108.493562,15.595008,
CSHT_QNM_00447,Khu TDC Trường Xuân,"Khu tái định cư Trường Xuân, P. Trường Xuân, TP Tam Kỳ",1,108.475797,15.556801,
CSHT_QNM_00448,Vinpearl Nam Hội An,"Đường ven biển, xã Bình Dương, huyện Thăng Bình",6,108.415127,15.796976,
CSHT_QNM_00449,Bãi Làng Tân Hiệp,"Thôn Bãi Làng, xã Tân Hiệp, TP Hội An, tỉnh Quảng Nam",4,108.513832,15.939660,
